benchmark,benchmark_split,item_id,model,model_id,condition,condition_name,frame_family,frame_placement,family,difficulty,domain,setting_type,dissociation_target,gold_heart_worse,gold_act_worse,j1_heart_correct,j1_act_correct,j2_heart_correct,j2_act_correct,heart_revision,act_revision,any_revision,heart_revision_toward_gold,heart_revision_away_from_gold,act_revision_toward_gold,act_revision_away_from_gold,explanation_christianization_score,explanation_direct_frame_echo_rate,explanation_heart_semantic_rate_inclusive,explanation_heart_semantic_rate_controlled,explanation_act_semantic_rate,explanation_heart_focus_inclusive,explanation_heart_focus_controlled,explanation_structure_score,explanation_structure_density,explanation_token_count,n_prompt_variants,j1_heart_worse,j1_act_worse,j2_heart_worse,j2_act_worse
heartbench_v2,main,hbv2_fabm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04918032786885246,-0.04918032786885246,-0.04918032786885246,0.5,0.04918032786885246,61.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,-0.017543859649122806,-0.017543859649122806,0.75,0.14035087719298245,57.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.057971014492753624,0.08695652173913043,0.014492753623188406,0.057971014492753624,0.028985507246376812,-0.043478260869565216,1.0,0.08695652173913043,69.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.07042253521126761,0.014084507042253521,0.056338028169014086,0.014084507042253521,-0.04225352112676056,1.0,0.1267605633802817,71.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.04477611940298507,0.0,0.014925373134328358,0.029850746268656716,-0.014925373134328358,0.75,0.11940298507462686,67.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,workplace,private,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.028169014084507043,0.0,-0.028169014084507043,0.75,0.09859154929577464,71.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.5,0.08333333333333333,36.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.034482758620689655,-0.017241379310344827,0.75,0.06896551724137931,58.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.0,0.016129032258064516,0.03225806451612903,-0.016129032258064516,0.75,0.08064516129032258,62.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.015384615384615385,0.007692307692307693,0.046153846153846156,0.023076923076923078,0.015384615384615385,0.03076923076923077,0.007692307692307693,0.75,0.06153846153846154,130.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.024096385542168676,-0.012048192771084338,-0.024096385542168676,0.75,0.08433734939759036,83.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,medium,community,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.04838709677419355,-0.03225806451612903,-0.04838709677419355,0.75,0.11290322580645161,62.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,medium,community,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0410958904109589,0.0684931506849315,0.0136986301369863,0.0,0.0684931506849315,0.0136986301369863,1.0,0.136986301369863,73.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,medium,community,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.027777777777777776,0.013888888888888888,-0.013888888888888888,1.0,0.16666666666666666,72.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,medium,community,public,True,B,A,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,A,,
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,medium,community,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,-0.014925373134328358,0.75,0.11940298507462686,67.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,community,public,True,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.013513513513513514,0.04054054054054054,0.0,0.02702702702702703,0.013513513513513514,-0.02702702702702703,0.75,0.14864864864864866,74.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,-0.023809523809523808,-0.023809523809523808,0.75,0.11904761904761904,42.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.25,0.027777777777777776,36.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.0,0.02531645569620253,0.0,-0.02531645569620253,0.75,0.0759493670886076,79.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,-0.029411764705882353,-0.058823529411764705,0.25,0.029411764705882353,34.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,school,public,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,-0.02040816326530612,0.75,0.08163265306122448,49.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,-0.014285714285714285,0.75,0.14285714285714285,70.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.01282051282051282,0.02564102564102564,-0.01282051282051282,1.0,0.14102564102564102,78.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0,0.01694915254237288,0.03389830508474576,-0.01694915254237288,0.75,0.1016949152542373,59.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,A,,
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.75,0.14925373134328357,67.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_014,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,medium,school,public,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,-0.015151515151515152,-0.015151515151515152,0.75,0.10606060606060606,66.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.5,0.05263157894736842,38.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0379746835443038,0.0379746835443038,0.06329113924050633,0.02531645569620253,0.02531645569620253,0.0379746835443038,0.0,1.0,0.08860759493670886,79.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.0,0.03389830508474576,0.0,-0.03389830508474576,0.75,0.11864406779661017,59.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.0,0.5,0.04225352112676056,71.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,-0.01818181818181818,0.75,0.09090909090909091,55.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,-0.027777777777777776,0.75,0.1111111111111111,72.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.05172413793103448,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.0,1.0,0.15517241379310345,58.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,-0.023255813953488372,1.0,0.12790697674418605,86.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125,0.025,0.0,0.0125,0.0125,-0.0125,0.75,0.1125,80.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,easy,community,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.125,48.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.75,0.10869565217391304,46.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,-0.03225806451612903,0.5,0.0967741935483871,31.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,-0.018867924528301886,-0.018867924528301886,0.5,0.05660377358490566,53.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.02,0.0,0.03,0.01,0.02,0.01,-0.01,0.75,0.05,100.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_019,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.015625,0.0,0.015625,0.0,0.03125,-0.015625,-0.03125,0.75,0.0625,64.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.017241379310344827,0.017241379310344827,-0.017241379310344827,0.75,0.08620689655172414,58.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.07352941176470588,0.07352941176470588,0.0,0.014705882352941176,0.058823529411764705,-0.014705882352941176,1.0,0.11764705882352941,68.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.05,0.0,0.75,0.13333333333333333,60.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,0.75,0.09523809523809523,63.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_019,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,hard,workplace,public,True,A,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,0.75,0.10714285714285714,84.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.13513513513513514,37.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.0,0.018867924528301886,0.03773584905660377,-0.018867924528301886,0.75,0.11320754716981132,53.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.0847457627118644,-0.05084745762711865,-0.06779661016949153,0.75,0.06779661016949153,59.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.0625,-0.0625,0.25,0.03125,32.0,1,A,B,B,A
heartbench_v2,main,hbv2_fabm_020,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,0.08196721311475409,0.03278688524590164,0.01639344262295082,0.06557377049180328,0.01639344262295082,1.0,0.13114754098360656,61.0,1,A,B,A,B
heartbench_v2,main,hbv2_fabm_020,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.014084507042253521,0.014084507042253521,-0.014084507042253521,0.75,0.1267605633802817,71.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_fabm_020,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.0,0.015384615384615385,0.03076923076923077,-0.015384615384615385,1.0,0.13846153846153847,65.0,1,B,tie,B,A
heartbench_v2,main,hbv2_fabm_020,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,0.0,-0.0136986301369863,0.75,0.136986301369863,73.0,1,B,A,B,A
heartbench_v2,main,hbv2_fabm_020,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_fabm_020,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,flawed_act_benevolent_motive,easy,friendship,private,True,B,A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.0,0.02702702702702703,0.0,-0.02702702702702703,0.75,0.12162162162162163,74.0,1,B,tie,B,tie
